DutyID;Paid time or cost of duty;Trips;Car travels
9983;240;"6, 7, 8, 9, 10, 73, "
9984;240;"6, 7, 8, 9, 10, 11, 69, ";"21616, 195, "
9985;240;"6, 7, 8, 9, 10, 11, 69, 70, ";"21616, 198, "
9986;240;"6, 7, 8, 9, 10, 11, 69, 70, "
9987;240;"6, 7, 8, 9, 10, 11, 69, 70, "
9988;240;"6, 7, 8, 9, 10, 11, 69, 70, 71, ";"21616, 201, "
9989;240;"6, 7, 8, 9, 10, 11, 69, 70, 71, "
9990;240;"6, 7, 8, 9, 10, 11, 69, 70, 71, "
9991;240;"6, 7, 8, 9, 10, 11, 69, 70, 71, 72, ";"21616, 204, "
9992;240;"6, 7, 8, 9, 10, 11, 69, 70, 71, 72, 73, "
9993;240;"6, 7, 8, 9, 10, 11, 69, 70, 71, 72, 73, "
9994;240;"6, 7, 8, 9, 10, 11, 71, ";"21616, 201, "
9995;240;"6, 7, 8, 9, 10, 11, 71, "
9996;240;"6, 7, 8, 9, 10, 11, 71, "
9997;240;"6, 7, 8, 9, 10, 11, 71, 72, ";"21616, 204, "
9998;240;"6, 7, 8, 9, 10, 11, 71, 72, 73, "
9999;240;"6, 7, 8, 9, 10, 11, 71, 72, 73, "
10000;240;"6, 7, 8, 9, 10, 11, 72, ";"21616, 204, "
10001;240;"6, 7, 8, 9, 10, 11, 72, 73, "
10002;240;"6, 7, 8, 9, 10, 11, 72, 73, "
10003;240;"6, 7, 8, 9, 10, 11, 12, 72, ";"21616, 204, "
10004;240;"6, 7, 8, 9, 10, 11, 12, 72, 73, "
10005;240;"6, 7, 8, 9, 10, 11, 12, 72, 73, "
10006;240;"6, 7, 8, 9, 10, 11, 12, 13, 73, "
10007;240;"6, 7, 8, 9, 10, 11, 12, 13, 73, "
10008;240;"6, 7, 8, 9, 10, 11, 12, 13, 14, 72, ";"21616, 204, "
10009;240;"6, 7, 8, 9, 10, 11, 12, 13, 14, 72, 73, "
10010;240;"6, 7, 8, 9, 10, 11, 12, 13, 14, 72, 73, "
10011;240;"7, 67, ";"3601, 3970, "
10012;240;"7, 67, "
10013;240;"7, 67, "
10014;240;"7, 67, 68, ";"3601, 3974, "
10015;240;"7, 67, 68, "
10016;240;"7, 67, 68, "
10017;240;"7, 67, 68, 69, ";"3601, 195, "
10018;240;"7, 67, 68, 69, 70, ";"3601, 198, "
10019;240;"7, 67, 68, 69, 70, "
10020;240;"7, 67, 68, 69, 70, "
10021;240;"7, 67, 68, 69, 70, 71, ";"3601, 201, "
10022;240;"7, 67, 68, 69, 70, 71, "
10023;240;"7, 67, 68, 69, 70, 71, "
10024;240;"7, 67, 68, 69, 70, 71, 72, ";"3601, 204, "
10025;240;"7, 67, 68, 69, 70, 71, 72, 73, ";"3601, 207, "
10026;240;"7, 67, 68, 69, 70, 71, 72, 73, "
10027;240;"7, 67, 68, 69, 70, 71, 72, 73, "
10028;240;"7, 67, 68, 69, 70, 71, 72, 73, 74, "
10029;240;"7, 67, 68, 69, 70, 71, 72, 73, 74, "
10030;240;"7, 70, "
10031;240;"7, 70, "
10032;240;"7, 8, 66, ";"3601, 3966, "
10033;240;"7, 8, 66, 67, ";"3601, 3970, "
10034;240;"7, 8, 66, 67, "
10035;240;"7, 8, 66, 67, "
10036;240;"7, 8, 66, 67, 68, ";"3601, 3974, "
10037;240;"7, 8, 66, 67, 68, "
10038;240;"7, 8, 66, 67, 68, "
10039;240;"7, 8, 66, 67, 68, 69, ";"3601, 195, "
10040;240;"7, 8, 66, 67, 68, 69, 70, ";"3601, 198, "
10041;240;"7, 8, 66, 67, 68, 69, 70, "
10042;240;"7, 8, 66, 67, 68, 69, 70, "
10043;240;"7, 8, 66, 67, 68, 69, 70, 71, ";"3601, 201, "
10044;240;"7, 8, 66, 67, 68, 69, 70, 71, "
10045;240;"7, 8, 66, 67, 68, 69, 70, 71, "
10046;240;"7, 8, 66, 67, 68, 69, 70, 71, 72, ";"3601, 204, "
10047;240;"7, 8, 66, 67, 68, 69, 70, 71, 72, 73, ";"3601, 207, "
10048;240;"7, 8, 66, 67, 68, 69, 70, 71, 72, 73, "
10049;240;"7, 8, 66, 67, 68, 69, 70, 71, 72, 73, "
10050;240;"7, 8, 66, 67, 68, 69, 70, 71, 72, 73, 74, "
10051;240;"7, 8, 66, 67, 68, 69, 70, 71, 72, 73, 74, "
10052;240;"7, 8, 68, ";"3601, 3974, "
10053;240;"7, 8, 68, "
10054;240;"7, 8, 68, "
10055;240;"7, 8, 68, 69, ";"3601, 195, "
10056;240;"7, 8, 68, 69, 70, ";"3601, 198, "
10057;240;"7, 8, 68, 69, 70, "
10058;240;"7, 8, 68, 69, 70, "
10059;240;"7, 8, 68, 69, 70, 71, ";"3601, 201, "
10060;240;"7, 8, 68, 69, 70, 71, "
10061;240;"7, 8, 68, 69, 70, 71, "
10062;240;"7, 8, 68, 69, 70, 71, 72, ";"3601, 204, "
10063;240;"7, 8, 68, 69, 70, 71, 72, 73, ";"3601, 207, "
10064;240;"7, 8, 68, 69, 70, 71, 72, 73, "
10065;240;"7, 8, 68, 69, 70, 71, 72, 73, "
10066;240;"7, 8, 68, 69, 70, 71, 72, 73, 74, "
10067;240;"7, 8, 68, 69, 70, 71, 72, 73, 74, "
10068;240;"7, 8, 69, ";"3601, 195, "
10069;240;"7, 8, 69, 70, ";"3601, 198, "
10070;240;"7, 8, 69, 70, "
10071;240;"7, 8, 69, 70, "
10072;240;"7, 8, 69, 70, 71, ";"3601, 201, "
10073;240;"7, 8, 69, 70, 71, "
10074;240;"7, 8, 69, 70, 71, "
10075;240;"7, 8, 69, 70, 71, 72, ";"3601, 204, "
10076;240;"7, 8, 69, 70, 71, 72, 73, ";"3601, 207, "
10077;240;"7, 8, 69, 70, 71, 72, 73, "
10078;240;"7, 8, 69, 70, 71, 72, 73, "
10079;240;"7, 8, 69, 70, 71, 72, 73, 74, "
10080;240;"7, 8, 69, 70, 71, 72, 73, 74, "
10081;240;"7, 8, 71, "
10082;240;"7, 8, 71, "
10083;240;"7, 8, 71, 72, 73, ";"3601, 207, "
10084;240;"7, 8, 71, 72, 73, "
10085;240;"7, 8, 71, 72, 73, "
10086;240;"7, 8, 71, 72, 73, 74, "
10087;240;"7, 8, 71, 72, 73, 74, "
10088;240;"7, 8, 72, 73, ";"3601, 207, "
10089;240;"7, 8, 72, 73, "
10090;240;"7, 8, 72, 73, "
10091;240;"7, 8, 72, 73, 74, "
10092;240;"7, 8, 72, 73, 74, "
10093;240;"7, 8, 9, 69, ";"3601, 195, "
10094;240;"7, 8, 9, 69, 70, ";"3601, 198, "
10095;240;"7, 8, 9, 69, 70, "
10096;240;"7, 8, 9, 69, 70, "
10097;240;"7, 8, 9, 69, 70, 71, ";"3601, 201, "
10098;240;"7, 8, 9, 69, 70, 71, "
10099;240;"7, 8, 9, 69, 70, 71, "
10100;240;"7, 8, 9, 69, 70, 71, 72, ";"3601, 204, "
10101;240;"7, 8, 9, 69, 70, 71, 72, 73, ";"3601, 207, "
10102;240;"7, 8, 9, 69, 70, 71, 72, 73, "
10103;240;"7, 8, 9, 69, 70, 71, 72, 73, "
10104;240;"7, 8, 9, 69, 70, 71, 72, 73, 74, "
10105;240;"7, 8, 9, 69, 70, 71, 72, 73, 74, "
10106;240;"7, 8, 9, 71, ";"3601, 201, "
10107;240;"7, 8, 9, 71, "
10108;240;"7, 8, 9, 71, "
10109;240;"7, 8, 9, 71, 72, ";"3601, 204, "
10110;240;"7, 8, 9, 71, 72, 73, ";"3601, 207, "
10111;240;"7, 8, 9, 71, 72, 73, "
10112;240;"7, 8, 9, 71, 72, 73, "
10113;240;"7, 8, 9, 71, 72, 73, 74, "
10114;240;"7, 8, 9, 71, 72, 73, 74, "
10115;240;"7, 8, 9, 72, ";"3601, 204, "
10116;240;"7, 8, 9, 72, 73, ";"3601, 207, "
10117;240;"7, 8, 9, 72, 73, "
10118;240;"7, 8, 9, 72, 73, "
10119;240;"7, 8, 9, 72, 73, 74, "
10120;240;"7, 8, 9, 72, 73, 74, "
10121;240;"7, 8, 9, 10, 70, ";"3601, 198, "
10122;240;"7, 8, 9, 10, 70, "
10123;240;"7, 8, 9, 10, 70, "
10124;240;"7, 8, 9, 10, 70, 71, ";"3601, 201, "
10125;240;"7, 8, 9, 10, 70, 71, "
10126;240;"7, 8, 9, 10, 70, 71, "
10127;240;"7, 8, 9, 10, 70, 71, 72, ";"3601, 204, "
10128;240;"7, 8, 9, 10, 70, 71, 72, 73, ";"3601, 207, "
10129;240;"7, 8, 9, 10, 70, 71, 72, 73, "
10130;240;"7, 8, 9, 10, 70, 71, 72, 73, "
10131;240;"7, 8, 9, 10, 70, 71, 72, 73, 74, "
10132;240;"7, 8, 9, 10, 70, 71, 72, 73, 74, "
10133;240;"7, 8, 9, 10, 73, "
10134;240;"7, 8, 9, 10, 73, "
10135;240;"7, 8, 9, 10, 11, 69, ";"3601, 195, "
10136;240;"7, 8, 9, 10, 11, 69, 70, ";"3601, 198, "
10137;240;"7, 8, 9, 10, 11, 69, 70, "
10138;240;"7, 8, 9, 10, 11, 69, 70, "
10139;240;"7, 8, 9, 10, 11, 69, 70, 71, ";"3601, 201, "
10140;240;"7, 8, 9, 10, 11, 69, 70, 71, "
10141;240;"7, 8, 9, 10, 11, 69, 70, 71, "
10142;240;"7, 8, 9, 10, 11, 69, 70, 71, 72, ";"3601, 204, "
10143;240;"7, 8, 9, 10, 11, 69, 70, 71, 72, 73, ";"3601, 207, "
10144;240;"7, 8, 9, 10, 11, 69, 70, 71, 72, 73, "
10145;240;"7, 8, 9, 10, 11, 69, 70, 71, 72, 73, "
10146;240;"7, 8, 9, 10, 11, 69, 70, 71, 72, 73, 74, "
10147;240;"7, 8, 9, 10, 11, 69, 70, 71, 72, 73, 74, "
10148;240;"7, 8, 9, 10, 11, 71, ";"3601, 201, "
10149;240;"7, 8, 9, 10, 11, 71, "
10150;240;"7, 8, 9, 10, 11, 71, "
10151;240;"7, 8, 9, 10, 11, 71, 72, ";"3601, 204, "
10152;240;"7, 8, 9, 10, 11, 71, 72, 73, ";"3601, 207, "
10153;240;"7, 8, 9, 10, 11, 71, 72, 73, "
10154;240;"7, 8, 9, 10, 11, 71, 72, 73, "
10155;240;"7, 8, 9, 10, 11, 71, 72, 73, 74, "
10156;240;"7, 8, 9, 10, 11, 71, 72, 73, 74, "
10157;240;"7, 8, 9, 10, 11, 72, ";"3601, 204, "
10158;240;"7, 8, 9, 10, 11, 72, 73, ";"3601, 207, "
10159;240;"7, 8, 9, 10, 11, 72, 73, "
10160;240;"7, 8, 9, 10, 11, 72, 73, "
10161;240;"7, 8, 9, 10, 11, 72, 73, 74, "
10162;240;"7, 8, 9, 10, 11, 72, 73, 74, "
10163;240;"7, 8, 9, 10, 11, 74, "
10164;240;"7, 8, 9, 10, 11, 74, "
10165;240;"7, 8, 9, 10, 11, 12, 72, ";"3601, 204, "
10166;240;"7, 8, 9, 10, 11, 12, 72, 73, ";"3601, 207, "
10167;240;"7, 8, 9, 10, 11, 12, 72, 73, "
10168;240;"7, 8, 9, 10, 11, 12, 72, 73, "
10169;240;"7, 8, 9, 10, 11, 12, 72, 73, 74, "
10170;240;"7, 8, 9, 10, 11, 12, 72, 73, 74, "
10171;240;"7, 8, 9, 10, 11, 12, 74, "
10172;240;"7, 8, 9, 10, 11, 12, 74, "
10173;240;"7, 8, 9, 10, 11, 12, 13, 73, ";"3601, 207, "
10174;240;"7, 8, 9, 10, 11, 12, 13, 73, "
10175;240;"7, 8, 9, 10, 11, 12, 13, 73, "
10176;240;"7, 8, 9, 10, 11, 12, 13, 73, 74, "
10177;240;"7, 8, 9, 10, 11, 12, 13, 73, 74, "
10178;240;"7, 8, 9, 10, 11, 12, 13, 14, 72, ";"3601, 204, "
10179;240;"7, 8, 9, 10, 11, 12, 13, 14, 72, 73, ";"3601, 207, "
10180;240;"7, 8, 9, 10, 11, 12, 13, 14, 72, 73, "
10181;240;"7, 8, 9, 10, 11, 12, 13, 14, 72, 73, "
10182;240;"7, 8, 9, 10, 11, 12, 13, 14, 72, 73, 74, "
10183;240;"7, 8, 9, 10, 11, 12, 13, 14, 72, 73, 74, "
10184;240;"7, 8, 9, 10, 11, 12, 13, 14, 74, "
10185;240;"7, 8, 9, 10, 11, 12, 13, 14, 74, "
10186;240;"8, 66, ";"3641, 3966, "
10187;240;"8, 66, "
10188;240;"8, 66, 67, ";"3641, 3970, "
10189;240;"8, 66, 67, 68, ";"3641, 3974, "
10190;240;"8, 66, 67, 68, 69, ";"3641, 195, "
10191;240;"8, 66, 67, 68, 69, "
10192;240;"8, 66, 67, 68, 69, 70, ";"3641, 198, "
10193;240;"8, 66, 67, 68, 69, 70, 71, ";"3641, 201, "
10194;240;"8, 66, 67, 68, 69, 70, 71, 72, ";"3641, 204, "
10195;240;"8, 66, 67, 68, 69, 70, 71, 72, "
10196;240;"8, 66, 67, 68, 69, 70, 71, 72, 73, ";"3641, 207, "
10197;240;"8, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, "
10198;240;"8, 68, ";"3641, 3974, "
10199;240;"8, 68, 69, ";"3641, 195, "
10200;240;"8, 68, 69, "
10201;240;"8, 68, 69, 70, ";"3641, 198, "
10202;240;"8, 68, 69, 70, 71, ";"3641, 201, "
10203;240;"8, 68, 69, 70, 71, 72, ";"3641, 204, "
10204;240;"8, 68, 69, 70, 71, 72, "
10205;240;"8, 68, 69, 70, 71, 72, 73, ";"3641, 207, "
10206;240;"8, 68, 69, 70, 71, 72, 73, 74, 75, "
10207;240;"8, 69, ";"3641, 195, "
10208;240;"8, 69, "
10209;240;"8, 69, 70, ";"3641, 198, "
10210;240;"8, 69, 70, 71, ";"3641, 201, "
10211;240;"8, 69, 70, 71, 72, ";"3641, 204, "
10212;240;"8, 69, 70, 71, 72, "
10213;240;"8, 69, 70, 71, 72, 73, ";"3641, 207, "
10214;240;"8, 69, 70, 71, 72, 73, 74, 75, "
10215;240;"8, 71, 72, "
10216;240;"8, 71, 72, 73, ";"3641, 207, "
10217;240;"8, 71, 72, 73, 74, 75, "
10218;240;"8, 72, "
10219;240;"8, 72, 73, ";"3641, 207, "
10220;240;"8, 72, 73, 74, 75, "
10221;240;"8, 9, 69, ";"3641, 195, "
10222;240;"8, 9, 69, "
10223;240;"8, 9, 69, 70, ";"3641, 198, "
10224;240;"8, 9, 69, 70, 71, ";"3641, 201, "
10225;240;"8, 9, 69, 70, 71, 72, ";"3641, 204, "
10226;240;"8, 9, 69, 70, 71, 72, "
10227;240;"8, 9, 69, 70, 71, 72, 73, ";"3641, 207, "
10228;240;"8, 9, 69, 70, 71, 72, 73, 74, 75, "
10229;240;"8, 9, 71, ";"3641, 201, "
10230;240;"8, 9, 71, 72, ";"3641, 204, "
10231;240;"8, 9, 71, 72, "
10232;240;"8, 9, 71, 72, 73, ";"3641, 207, "
10233;240;"8, 9, 71, 72, 73, 74, 75, "
10234;240;"8, 9, 72, ";"3641, 204, "
10235;240;"8, 9, 72, "
10236;240;"8, 9, 72, 73, ";"3641, 207, "
10237;240;"8, 9, 72, 73, 74, 75, "
10238;240;"8, 9, 10, 70, ";"3641, 198, "
10239;240;"8, 9, 10, 70, 71, ";"3641, 201, "
10240;240;"8, 9, 10, 70, 71, 72, ";"3641, 204, "
10241;240;"8, 9, 10, 70, 71, 72, "
10242;240;"8, 9, 10, 70, 71, 72, 73, ";"3641, 207, "
10243;240;"8, 9, 10, 70, 71, 72, 73, 74, 75, "
10244;240;"8, 9, 10, 11, 69, ";"3641, 195, "
10245;240;"8, 9, 10, 11, 69, "
10246;240;"8, 9, 10, 11, 69, 70, ";"3641, 198, "
10247;240;"8, 9, 10, 11, 69, 70, 71, ";"3641, 201, "
10248;240;"8, 9, 10, 11, 69, 70, 71, 72, ";"3641, 204, "
10249;240;"8, 9, 10, 11, 69, 70, 71, 72, "
10250;240;"8, 9, 10, 11, 69, 70, 71, 72, 73, ";"3641, 207, "
10251;240;"8, 9, 10, 11, 69, 70, 71, 72, 73, 74, 75, "
10252;240;"8, 9, 10, 11, 71, ";"3641, 201, "
10253;240;"8, 9, 10, 11, 71, 72, ";"3641, 204, "
10254;240;"8, 9, 10, 11, 71, 72, "
10255;240;"8, 9, 10, 11, 71, 72, 73, ";"3641, 207, "
10256;240;"8, 9, 10, 11, 71, 72, 73, 74, 75, "
10257;240;"8, 9, 10, 11, 72, ";"3641, 204, "
10258;240;"8, 9, 10, 11, 72, "
10259;240;"8, 9, 10, 11, 72, 73, ";"3641, 207, "
10260;240;"8, 9, 10, 11, 72, 73, 74, 75, "
10261;240;"8, 9, 10, 11, 74, 75, "
10262;240;"8, 9, 10, 11, 75, "
10263;240;"8, 9, 10, 11, 12, 72, ";"3641, 204, "
10264;240;"8, 9, 10, 11, 12, 72, "
10265;240;"8, 9, 10, 11, 12, 72, 73, ";"3641, 207, "
10266;240;"8, 9, 10, 11, 12, 72, 73, 74, 75, "
10267;240;"8, 9, 10, 11, 12, 74, 75, "
10268;240;"8, 9, 10, 11, 12, 75, "
10269;240;"8, 9, 10, 11, 12, 13, 73, ";"3641, 207, "
10270;240;"8, 9, 10, 11, 12, 13, 73, 74, 75, "
10271;240;"8, 9, 10, 11, 12, 13, 14, 72, ";"3641, 204, "
10272;240;"8, 9, 10, 11, 12, 13, 14, 72, "
10273;240;"8, 9, 10, 11, 12, 13, 14, 72, 73, ";"3641, 207, "
10274;240;"8, 9, 10, 11, 12, 13, 14, 72, 73, 74, 75, "
10275;240;"8, 9, 10, 11, 12, 13, 14, 74, 75, "
10276;240;"8, 9, 10, 11, 12, 13, 14, 75, "
10277;240;"8, 9, 10, 11, 12, 13, 14, 15, 75, "
10278;240;"8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 75, "
10279;240;"9, 69, ";"3677, 195, "
10280;240;"9, 69, 70, ";"3677, 198, "
10281;240;"9, 69, 70, "
10282;240;"9, 69, 70, "
10283;240;"9, 69, 70, 71, ";"3677, 201, "
10284;240;"9, 69, 70, 71, "
10285;240;"9, 69, 70, 71, "
10286;240;"9, 69, 70, 71, 72, ";"3677, 204, "
10287;240;"9, 69, 70, 71, 72, 73, ";"3677, 207, "
10288;240;"9, 69, 70, 71, 72, 73, "
10289;240;"9, 69, 70, 71, 72, 73, "
10290;240;"9, 69, 70, 71, 72, 73, 74, ";"3677, 210, "
10291;240;"9, 69, 70, 71, 72, 73, 74, "
10292;240;"9, 69, 70, 71, 72, 73, 74, "
10293;240;"9, 69, 70, 71, 72, 73, 74, 75, ";"3677, 213, "
10294;240;"9, 69, 70, 71, 72, 73, 74, 75, 76, "
10295;240;"9, 69, 70, 71, 72, 73, 74, 75, 76, "
10296;240;"9, 71, ";"3677, 201, "
10297;240;"9, 71, "
10298;240;"9, 71, "
10299;240;"9, 71, 72, ";"3677, 204, "
10300;240;"9, 71, 72, 73, ";"3677, 207, "
10301;240;"9, 71, 72, 73, "
10302;240;"9, 71, 72, 73, "
10303;240;"9, 71, 72, 73, 74, ";"3677, 210, "
10304;240;"9, 71, 72, 73, 74, "
10305;240;"9, 71, 72, 73, 74, "
10306;240;"9, 71, 72, 73, 74, 75, ";"3677, 213, "
10307;240;"9, 71, 72, 73, 74, 75, 76, "
10308;240;"9, 71, 72, 73, 74, 75, 76, "
10309;240;"9, 72, ";"3677, 204, "
10310;240;"9, 72, 73, ";"3677, 207, "
10311;240;"9, 72, 73, "
10312;240;"9, 72, 73, "
10313;240;"9, 72, 73, 74, ";"3677, 210, "
10314;240;"9, 72, 73, 74, "
10315;240;"9, 72, 73, 74, "
10316;240;"9, 72, 73, 74, 75, ";"3677, 213, "
10317;240;"9, 72, 73, 74, 75, 76, "
10318;240;"9, 72, 73, 74, 75, 76, "
10319;240;"9, 10, 70, ";"3677, 198, "
10320;240;"9, 10, 70, "
10321;240;"9, 10, 70, "
10322;240;"9, 10, 70, 71, ";"3677, 201, "
10323;240;"9, 10, 70, 71, "
10324;240;"9, 10, 70, 71, "
10325;240;"9, 10, 70, 71, 72, ";"3677, 204, "
10326;240;"9, 10, 70, 71, 72, 73, ";"3677, 207, "
10327;240;"9, 10, 70, 71, 72, 73, "
10328;240;"9, 10, 70, 71, 72, 73, "
10329;240;"9, 10, 70, 71, 72, 73, 74, ";"3677, 210, "
10330;240;"9, 10, 70, 71, 72, 73, 74, "
10331;240;"9, 10, 70, 71, 72, 73, 74, "
10332;240;"9, 10, 70, 71, 72, 73, 74, 75, ";"3677, 213, "
10333;240;"9, 10, 70, 71, 72, 73, 74, 75, 76, "
10334;240;"9, 10, 70, 71, 72, 73, 74, 75, 76, "
10335;240;"9, 10, 73, "
10336;240;"9, 10, 73, "
10337;240;"9, 10, 11, 69, ";"3677, 195, "
10338;240;"9, 10, 11, 69, 70, ";"3677, 198, "
10339;240;"9, 10, 11, 69, 70, "
10340;240;"9, 10, 11, 69, 70, "
10341;240;"9, 10, 11, 69, 70, 71, ";"3677, 201, "
10342;240;"9, 10, 11, 69, 70, 71, "
10343;240;"9, 10, 11, 69, 70, 71, "
10344;240;"9, 10, 11, 69, 70, 71, 72, ";"3677, 204, "
10345;240;"9, 10, 11, 69, 70, 71, 72, 73, ";"3677, 207, "
10346;240;"9, 10, 11, 69, 70, 71, 72, 73, "
10347;240;"9, 10, 11, 69, 70, 71, 72, 73, "
10348;240;"9, 10, 11, 69, 70, 71, 72, 73, 74, ";"3677, 210, "
10349;240;"9, 10, 11, 69, 70, 71, 72, 73, 74, "
10350;240;"9, 10, 11, 69, 70, 71, 72, 73, 74, "
10351;240;"9, 10, 11, 69, 70, 71, 72, 73, 74, 75, ";"3677, 213, "
10352;240;"9, 10, 11, 69, 70, 71, 72, 73, 74, 75, 76, "
10353;240;"9, 10, 11, 69, 70, 71, 72, 73, 74, 75, 76, "
10354;240;"9, 10, 11, 71, ";"3677, 201, "
10355;240;"9, 10, 11, 71, "
10356;240;"9, 10, 11, 71, "
10357;240;"9, 10, 11, 71, 72, ";"3677, 204, "
10358;240;"9, 10, 11, 71, 72, 73, ";"3677, 207, "
10359;240;"9, 10, 11, 71, 72, 73, "
10360;240;"9, 10, 11, 71, 72, 73, "
10361;240;"9, 10, 11, 71, 72, 73, 74, ";"3677, 210, "
10362;240;"9, 10, 11, 71, 72, 73, 74, "
10363;240;"9, 10, 11, 71, 72, 73, 74, "
10364;240;"9, 10, 11, 71, 72, 73, 74, 75, ";"3677, 213, "
10365;240;"9, 10, 11, 71, 72, 73, 74, 75, 76, "
10366;240;"9, 10, 11, 71, 72, 73, 74, 75, 76, "
10367;240;"9, 10, 11, 72, ";"3677, 204, "
10368;240;"9, 10, 11, 72, 73, ";"3677, 207, "
10369;240;"9, 10, 11, 72, 73, "
10370;240;"9, 10, 11, 72, 73, "
10371;240;"9, 10, 11, 72, 73, 74, ";"3677, 210, "
10372;240;"9, 10, 11, 72, 73, 74, "
10373;240;"9, 10, 11, 72, 73, 74, "
10374;240;"9, 10, 11, 72, 73, 74, 75, ";"3677, 213, "
10375;240;"9, 10, 11, 72, 73, 74, 75, 76, "
10376;240;"9, 10, 11, 72, 73, 74, 75, 76, "
10377;240;"9, 10, 11, 74, "
10378;240;"9, 10, 11, 74, "
10379;240;"9, 10, 11, 74, 75, 76, "
10380;240;"9, 10, 11, 74, 75, 76, "
10381;240;"9, 10, 11, 75, 76, "
10382;240;"9, 10, 11, 75, 76, "
10383;240;"9, 10, 11, 12, 72, ";"3677, 204, "
10384;240;"9, 10, 11, 12, 72, 73, ";"3677, 207, "
10385;240;"9, 10, 11, 12, 72, 73, "
10386;240;"9, 10, 11, 12, 72, 73, "
10387;240;"9, 10, 11, 12, 72, 73, 74, ";"3677, 210, "
10388;240;"9, 10, 11, 12, 72, 73, 74, "
10389;240;"9, 10, 11, 12, 72, 73, 74, "
10390;240;"9, 10, 11, 12, 72, 73, 74, 75, ";"3677, 213, "
10391;240;"9, 10, 11, 12, 72, 73, 74, 75, 76, "
10392;240;"9, 10, 11, 12, 72, 73, 74, 75, 76, "
10393;240;"9, 10, 11, 12, 74, ";"3677, 210, "
10394;240;"9, 10, 11, 12, 74, "
10395;240;"9, 10, 11, 12, 74, "
10396;240;"9, 10, 11, 12, 74, 75, ";"3677, 213, "
10397;240;"9, 10, 11, 12, 74, 75, 76, "
10398;240;"9, 10, 11, 12, 74, 75, 76, "
10399;240;"9, 10, 11, 12, 75, ";"3677, 213, "
10400;240;"9, 10, 11, 12, 75, 76, "
10401;240;"9, 10, 11, 12, 75, 76, "
10402;240;"9, 10, 11, 12, 13, 73, ";"3677, 207, "
10403;240;"9, 10, 11, 12, 13, 73, "
10404;240;"9, 10, 11, 12, 13, 73, "
10405;240;"9, 10, 11, 12, 13, 73, 74, ";"3677, 210, "
10406;240;"9, 10, 11, 12, 13, 73, 74, "
10407;240;"9, 10, 11, 12, 13, 73, 74, "
10408;240;"9, 10, 11, 12, 13, 73, 74, 75, ";"3677, 213, "
10409;240;"9, 10, 11, 12, 13, 73, 74, 75, 76, "
10410;240;"9, 10, 11, 12, 13, 73, 74, 75, 76, "
10411;240;"9, 10, 11, 12, 13, 76, "
10412;240;"9, 10, 11, 12, 13, 76, "
10413;240;"9, 10, 11, 12, 13, 14, 72, ";"3677, 204, "
10414;240;"9, 10, 11, 12, 13, 14, 72, 73, ";"3677, 207, "
10415;240;"9, 10, 11, 12, 13, 14, 72, 73, "
10416;240;"9, 10, 11, 12, 13, 14, 72, 73, "
10417;240;"9, 10, 11, 12, 13, 14, 72, 73, 74, ";"3677, 210, "
10418;240;"9, 10, 11, 12, 13, 14, 72, 73, 74, "
10419;240;"9, 10, 11, 12, 13, 14, 72, 73, 74, "
10420;240;"9, 10, 11, 12, 13, 14, 72, 73, 74, 75, ";"3677, 213, "
10421;240;"9, 10, 11, 12, 13, 14, 72, 73, 74, 75, 76, "
10422;240;"9, 10, 11, 12, 13, 14, 72, 73, 74, 75, 76, "
10423;240;"9, 10, 11, 12, 13, 14, 74, ";"3677, 210, "
10424;240;"9, 10, 11, 12, 13, 14, 74, "
10425;240;"9, 10, 11, 12, 13, 14, 74, "
10426;240;"9, 10, 11, 12, 13, 14, 74, 75, ";"3677, 213, "
10427;240;"9, 10, 11, 12, 13, 14, 74, 75, 76, "
10428;240;"9, 10, 11, 12, 13, 14, 74, 75, 76, "
10429;240;"9, 10, 11, 12, 13, 14, 75, ";"3677, 213, "
10430;240;"9, 10, 11, 12, 13, 14, 75, 76, "
10431;240;"9, 10, 11, 12, 13, 14, 75, 76, "
10432;240;"9, 10, 11, 12, 13, 14, 15, 75, ";"3677, 213, "
10433;240;"9, 10, 11, 12, 13, 14, 15, 75, 76, "
10434;240;"9, 10, 11, 12, 13, 14, 15, 75, 76, "
10435;240;"9, 10, 11, 12, 13, 14, 15, 16, 76, "
10436;240;"9, 10, 11, 12, 13, 14, 15, 16, 76, "
10437;240;"9, 10, 11, 12, 13, 14, 15, 16, 17, 75, ";"3677, 213, "
10438;240;"9, 10, 11, 12, 13, 14, 15, 16, 17, 75, 76, "
10439;240;"9, 10, 11, 12, 13, 14, 15, 16, 17, 75, 76, "
10440;240;"10, 70, ";"3713, 198, "
10441;240;"10, 70, "
10442;240;"10, 70, "
10443;240;"10, 70, 71, ";"3713, 201, "
10444;240;"10, 70, 71, "
10445;240;"10, 70, 71, "
10446;240;"10, 70, 71, 72, ";"3713, 204, "
10447;240;"10, 70, 71, 72, 73, ";"3713, 207, "
10448;240;"10, 70, 71, 72, 73, "
10449;240;"10, 70, 71, 72, 73, "
10450;240;"10, 70, 71, 72, 73, 74, ";"3713, 210, "
10451;240;"10, 70, 71, 72, 73, 74, "
10452;240;"10, 70, 71, 72, 73, 74, "
10453;240;"10, 70, 71, 72, 73, 74, 75, ";"3713, 213, "
